seed,query_id,variant,runtime_ms
48,q1_co2_adsorption,LEA pop20,56.40387500000088
48,q1_co2_adsorption,LEA pop50,142.2235409999999
48,q1_co2_adsorption,LEA pop100,285.39979199999976
48,q1_co2_adsorption,LEA iter20,28.42625000000254
48,q1_co2_adsorption,LEA iter40,57.01179200000439
48,q1_co2_adsorption,LEA iter100,140.15404199999892
48,q1_co2_adsorption,LEA pool50,117.08187500000378
48,q1_co2_adsorption,LEA pool200,131.10120800000402
48,q2_photocatalysis,SemanticOnly,0.05462500000419368
48,q2_photocatalysis,WeightedSum,0.08775000000582622
48,q2_photocatalysis,MMR,2.5518329999982825
48,q2_photocatalysis,RandomRepeated,0.07366700000943638
48,q2_photocatalysis,LEA baseline,126.80333400000166
48,q2_photocatalysis,LEA no diversity,134.18808299999796
48,q2_photocatalysis,LEA no balance,87.31045800000459
48,q2_photocatalysis,LEA no self-cleaning,84.94212499999776
48,q2_photocatalysis,LEA pop20,57.758125000006544
48,q2_photocatalysis,LEA pop50,141.57612500000027
48,q2_photocatalysis,LEA pop100,295.7095830000043
48,q2_photocatalysis,LEA iter20,29.787249999998267
48,q2_photocatalysis,LEA iter40,60.208250000002295
48,q2_photocatalysis,LEA iter100,150.69670799999813
48,q2_photocatalysis,LEA pool50,120.1109999999943
48,q2_photocatalysis,LEA pool200,160.40837500000293
48,q3_lightweight_storage,SemanticOnly,0.049791999998660685
48,q3_lightweight_storage,WeightedSum,0.10145899999258745
48,q3_lightweight_storage,MMR,1.8546249999928932
48,q3_lightweight_storage,RandomRepeated,0.06437499999378815
48,q3_lightweight_storage,LEA baseline,122.24341600000344
48,q3_lightweight_storage,LEA no diversity,121.78654199999528
48,q3_lightweight_storage,LEA no balance,86.89104100000122
48,q3_lightweight_storage,LEA no self-cleaning,83.94604199999378
48,q3_lightweight_storage,LEA pop20,56.80200000000468
48,q3_lightweight_storage,LEA pop50,141.90320899999165
48,q3_lightweight_storage,LEA pop100,298.34641699999054
48,q3_lightweight_storage,LEA iter20,30.288458999990553
48,q3_lightweight_storage,LEA iter40,57.96395800000198
48,q3_lightweight_storage,LEA iter100,141.3786669999979
48,q3_lightweight_storage,LEA pool50,121.15950000000453
48,q3_lightweight_storage,LEA pool200,140.11670800000786
48,q4_balanced_discovery,SemanticOnly,0.13633300000037707
48,q4_balanced_discovery,WeightedSum,0.22237499999278043
48,q4_balanced_discovery,MMR,2.4148749999994834
48,q4_balanced_discovery,RandomRepeated,0.059582999995200225
48,q4_balanced_discovery,LEA baseline,116.471875000002
48,q4_balanced_discovery,LEA no diversity,112.38895900000045
48,q4_balanced_discovery,LEA no balance,94.43979200000285
48,q4_balanced_discovery,LEA no self-cleaning,84.69933399999263
48,q4_balanced_discovery,LEA pop20,56.60754199999474
48,q4_balanced_discovery,LEA pop50,140.39079199999094
48,q4_balanced_discovery,LEA pop100,284.6401249999957
48,q4_balanced_discovery,LEA iter20,32.06595900000764
48,q4_balanced_discovery,LEA iter40,59.12891700000955
48,q4_balanced_discovery,LEA iter100,144.17079100000763
48,q4_balanced_discovery,LEA pool50,140.83300000000065
48,q4_balanced_discovery,LEA pool200,156.18320900000526
48,q5_insulating_frameworks,SemanticOnly,0.050874999999450665
48,q5_insulating_frameworks,WeightedSum,0.0859999999960337
48,q5_insulating_frameworks,MMR,1.7949169999980086
48,q5_insulating_frameworks,RandomRepeated,0.05883400000072925
48,q5_insulating_frameworks,LEA baseline,125.97204200000078
48,q5_insulating_frameworks,LEA no diversity,113.55808300000092
48,q5_insulating_frameworks,LEA no balance,92.00099999999622
48,q5_insulating_frameworks,LEA no self-cleaning,84.81087500000228
48,q5_insulating_frameworks,LEA pop20,56.767583000009836
48,q5_insulating_frameworks,LEA pop50,138.75533300000598
48,q5_insulating_frameworks,LEA pop100,283.5580419999957
48,q5_insulating_frameworks,LEA iter20,28.329625000012015
48,q5_insulating_frameworks,LEA iter40,57.72441700000286
48,q5_insulating_frameworks,LEA iter100,147.01116700000227
48,q5_insulating_frameworks,LEA pool50,123.6936659999941
48,q5_insulating_frameworks,LEA pool200,133.10916700000064
49,q1_co2_adsorption,SemanticOnly,0.07083300000942927
49,q1_co2_adsorption,WeightedSum,0.13408399999548237
49,q1_co2_adsorption,MMR,1.806375000001026
49,q1_co2_adsorption,RandomRepeated,0.06641600000989456
49,q1_co2_adsorption,LEA baseline,190.11295799998607
49,q1_co2_adsorption,LEA no diversity,116.71049999999639
49,q1_co2_adsorption,LEA no balance,87.79691700000569
49,q1_co2_adsorption,LEA no self-cleaning,87.52883399999689
49,q1_co2_adsorption,LEA pop20,58.15254099999834
49,q1_co2_adsorption,LEA pop50,140.6075839999943
49,q1_co2_adsorption,LEA pop100,279.822208000013
49,q1_co2_adsorption,LEA iter20,27.821041999999352
49,q1_co2_adsorption,LEA iter40,55.68454100000508
49,q1_co2_adsorption,LEA iter100,139.9353750000074
49,q1_co2_adsorption,LEA pool50,112.64275000000623
49,q1_co2_adsorption,LEA pool200,123.88808400000073
49,q2_photocatalysis,SemanticOnly,0.07866600000738799
49,q2_photocatalysis,WeightedSum,0.3090409999941812
49,q2_photocatalysis,MMR,1.868250000001126
49,q2_photocatalysis,RandomRepeated,0.06700000000137152
49,q2_photocatalysis,LEA baseline,141.7432089999977
49,q2_photocatalysis,LEA no diversity,129.09320800000046
49,q2_photocatalysis,LEA no balance,86.51662499998736
49,q2_photocatalysis,LEA no self-cleaning,86.0799999999955
49,q2_photocatalysis,LEA pop20,57.738374999999564
49,q2_photocatalysis,LEA pop50,143.6733330000095
49,q2_photocatalysis,LEA pop100,284.61095900000544
49,q2_photocatalysis,LEA iter20,27.854416999986142
49,q2_photocatalysis,LEA iter40,56.90220799999679
49,q2_photocatalysis,LEA iter100,144.9056670000033
49,q2_photocatalysis,LEA pool50,173.02008299999727
49,q2_photocatalysis,LEA pool200,133.86612499999728
49,q3_lightweight_storage,SemanticOnly,0.1399169999984906
49,q3_lightweight_storage,WeightedSum,0.22100000001046283
49,q3_lightweight_storage,MMR,1.8433340000001408
49,q3_lightweight_storage,RandomRepeated,0.14795900000308393
49,q3_lightweight_storage,LEA baseline,138.41154200000005
49,q3_lightweight_storage,LEA no diversity,124.57883300000105
49,q3_lightweight_storage,LEA no balance,85.32629200000486
49,q3_lightweight_storage,LEA no self-cleaning,84.09808300000066
49,q3_lightweight_storage,LEA pop20,56.33491700000093
49,q3_lightweight_storage,LEA pop50,141.02462500000001
49,q3_lightweight_storage,LEA pop100,284.0711660000039
49,q3_lightweight_storage,LEA iter20,27.961415999996575
49,q3_lightweight_storage,LEA iter40,56.50658400000452
49,q3_lightweight_storage,LEA iter100,143.87070799999435
49,q3_lightweight_storage,LEA pool50,138.27608300000804
49,q3_lightweight_storage,LEA pool200,138.23687500000403
49,q4_balanced_discovery,SemanticOnly,0.15229199999566845
49,q4_balanced_discovery,WeightedSum,0.2193750000003547
49,q4_balanced_discovery,MMR,2.377500000008581
49,q4_balanced_discovery,RandomRepeated,0.06695899999442645
49,q4_balanced_discovery,LEA baseline,127.02612500000043
49,q4_balanced_discovery,LEA no diversity,115.05245800000807
49,q4_balanced_discovery,LEA no balance,91.43562500000257
49,q4_balanced_discovery,LEA no self-cleaning,84.6775409999907
49,q4_balanced_discovery,LEA pop20,56.249667000003
49,q4_balanced_discovery,LEA pop50,140.16408400000557
49,q4_balanced_discovery,LEA pop100,284.75762499999746
49,q4_balanced_discovery,LEA iter20,29.221415999998612
49,q4_balanced_discovery,LEA iter40,58.28574999999603
49,q4_balanced_discovery,LEA iter100,147.09437499999467
49,q4_balanced_discovery,LEA pool50,111.3144579999954
49,q4_balanced_discovery,LEA pool200,110.25966700000822
49,q5_insulating_frameworks,SemanticOnly,0.1253750000103082
49,q5_insulating_frameworks,WeightedSum,0.22649999999657666
49,q5_insulating_frameworks,MMR,3.8641659999996136
49,q5_insulating_frameworks,RandomRepeated,0.12558400000273195
49,q5_insulating_frameworks,LEA baseline,119.46795800000132
49,q5_insulating_frameworks,LEA no diversity,127.8432080000016
49,q5_insulating_frameworks,LEA no balance,85.26691699999844
49,q5_insulating_frameworks,LEA no self-cleaning,84.61241600001301
49,q5_insulating_frameworks,LEA pop20,57.10625000000391
49,q5_insulating_frameworks,LEA pop50,143.85012500000016
49,q5_insulating_frameworks,LEA pop100,295.84379199999944
49,q5_insulating_frameworks,LEA iter20,28.753792000003386
49,q5_insulating_frameworks,LEA iter40,57.679625000005785
49,q5_insulating_frameworks,LEA iter100,143.9389590000104
49,q5_insulating_frameworks,LEA pool50,106.50591700000689
49,q5_insulating_frameworks,LEA pool200,118.4576250000049
50,q1_co2_adsorption,SemanticOnly,0.15500000000656655
50,q1_co2_adsorption,WeightedSum,0.20524999999338434
50,q1_co2_adsorption,MMR,3.875250000007213
50,q1_co2_adsorption,RandomRepeated,0.06687500000168711
50,q1_co2_adsorption,LEA baseline,113.3847500000087
50,q1_co2_adsorption,LEA no diversity,123.63804099999243
50,q1_co2_adsorption,LEA no balance,89.58112500000937
50,q1_co2_adsorption,LEA no self-cleaning,83.74120799999218
50,q1_co2_adsorption,LEA pop20,56.506292000008784
50,q1_co2_adsorption,LEA pop50,140.5516250000005
50,q1_co2_adsorption,LEA pop100,292.288874999997
50,q1_co2_adsorption,LEA iter20,28.87591699999348
50,q1_co2_adsorption,LEA iter40,57.180375000001504
50,q1_co2_adsorption,LEA iter100,141.3367079999972
50,q1_co2_adsorption,LEA pool50,115.33441699999969
50,q1_co2_adsorption,LEA pool200,174.50304199999778
50,q2_photocatalysis,SemanticOnly,0.05325000000766522
50,q2_photocatalysis,WeightedSum,0.0862499999954025
50,q2_photocatalysis,MMR,1.8068339999928185
50,q2_photocatalysis,RandomRepeated,0.06070800000657073
50,q2_photocatalysis,LEA baseline,113.38112499998942
50,q2_photocatalysis,LEA no diversity,124.63491599999088
50,q2_photocatalysis,LEA no balance,89.58249999999168
50,q2_photocatalysis,LEA no self-cleaning,85.30308299999945
50,q2_photocatalysis,LEA pop20,56.665875000007304
50,q2_photocatalysis,LEA pop50,141.40687500000126
50,q2_photocatalysis,LEA pop100,291.71504199999276
50,q2_photocatalysis,LEA iter20,28.05595799999594
50,q2_photocatalysis,LEA iter40,57.86150000000134
50,q2_photocatalysis,LEA iter100,142.13624999999297
50,q2_photocatalysis,LEA pool50,121.5716250000014
50,q2_photocatalysis,LEA pool200,121.74487499999032
50,q3_lightweight_storage,SemanticOnly,0.14649999999960528
50,q3_lightweight_storage,WeightedSum,0.20158400000980237
50,q3_lightweight_storage,MMR,2.682458999998971
50,q3_lightweight_storage,RandomRepeated,0.05741599998998481
50,q3_lightweight_storage,LEA baseline,111.88820899999996
50,q3_lightweight_storage,LEA no diversity,125.27204100000233
50,q3_lightweight_storage,LEA no balance,91.3174579999918
50,q3_lightweight_storage,LEA no self-cleaning,84.80354200000306
50,q3_lightweight_storage,LEA pop20,56.93300000000079
50,q3_lightweight_storage,LEA pop50,141.4757499999979
50,q3_lightweight_storage,LEA pop100,292.2020000000032
50,q3_lightweight_storage,LEA iter20,28.47583300000167
50,q3_lightweight_storage,LEA iter40,57.0363750000098
50,q3_lightweight_storage,LEA iter100,148.58308299999123
50,q3_lightweight_storage,LEA pool50,139.35633299999495
50,q3_lightweight_storage,LEA pool200,140.74858299998994
50,q4_balanced_discovery,SemanticOnly,0.06862499999726879
50,q4_balanced_discovery,WeightedSum,0.08433399999319136
50,q4_balanced_discovery,MMR,1.8339589999953887
50,q4_balanced_discovery,RandomRepeated,0.06508299999552491
50,q4_balanced_discovery,LEA baseline,115.25625000000161
50,q4_balanced_discovery,LEA no diversity,120.32375000001139
50,q4_balanced_discovery,LEA no balance,91.74687499999834
50,q4_balanced_discovery,LEA no self-cleaning,84.45795800000155
50,q4_balanced_discovery,LEA pop20,56.52733299999113
50,q4_balanced_discovery,LEA pop50,140.5112079999924
50,q4_balanced_discovery,LEA pop100,284.4137079999882
50,q4_balanced_discovery,LEA iter20,28.082291000004034
50,q4_balanced_discovery,LEA iter40,57.49833299999807
50,q4_balanced_discovery,LEA iter100,144.7666250000026
50,q4_balanced_discovery,LEA pool50,100.32991699999627
50,q4_balanced_discovery,LEA pool200,137.43341599999326
50,q5_insulating_frameworks,SemanticOnly,0.15137500000150794
50,q5_insulating_frameworks,WeightedSum,0.20462500000917316
50,q5_insulating_frameworks,MMR,2.3042919999909373
50,q5_insulating_frameworks,RandomRepeated,0.06462499999315696
50,q5_insulating_frameworks,LEA baseline,121.88104199999827
50,q5_insulating_frameworks,LEA no diversity,120.56054199999267
50,q5_insulating_frameworks,LEA no balance,91.68524999999761
50,q5_insulating_frameworks,LEA no self-cleaning,84.37266699999668
50,q5_insulating_frameworks,LEA pop20,56.46212500001013
50,q5_insulating_frameworks,LEA pop50,141.28033400000106
50,q5_insulating_frameworks,LEA pop100,295.90100000000064
50,q5_insulating_frameworks,LEA iter20,29.85058299999821
50,q5_insulating_frameworks,LEA iter40,60.54337500000884
50,q5_insulating_frameworks,LEA iter100,147.01424999999801
50,q5_insulating_frameworks,LEA pool50,143.14229100000375
50,q5_insulating_frameworks,LEA pool200,146.90833400000258
51,q1_co2_adsorption,SemanticOnly,0.15150000000119235
51,q1_co2_adsorption,WeightedSum,0.18824999999367265
51,q1_co2_adsorption,MMR,2.8754579999912266
51,q1_co2_adsorption,RandomRepeated,0.17262499999048941
51,q1_co2_adsorption,LEA baseline,122.46537499999022
51,q1_co2_adsorption,LEA no diversity,117.78512499999749
51,q1_co2_adsorption,LEA no balance,88.66545799999415
51,q1_co2_adsorption,LEA no self-cleaning,84.32187500000055
51,q1_co2_adsorption,LEA pop20,56.84524999999496
51,q1_co2_adsorption,LEA pop50,140.20183400000974
51,q1_co2_adsorption,LEA pop100,281.75600000000145
51,q1_co2_adsorption,LEA iter20,29.040082999998162
51,q1_co2_adsorption,LEA iter40,59.09829200000161
51,q1_co2_adsorption,LEA iter100,143.57541599999024
51,q1_co2_adsorption,LEA pool50,123.08249999999532
51,q1_co2_adsorption,LEA pool200,123.12108400000454
51,q2_photocatalysis,SemanticOnly,0.07041700000343099
51,q2_photocatalysis,WeightedSum,0.10179200000948185
51,q2_photocatalysis,MMR,1.8107920000005606
51,q2_photocatalysis,RandomRepeated,0.06370799999899646
51,q2_photocatalysis,LEA baseline,126.18308400000444
51,q2_photocatalysis,LEA no diversity,123.14474999999447
51,q2_photocatalysis,LEA no balance,85.76016700000366
51,q2_photocatalysis,LEA no self-cleaning,85.86574999999641
51,q2_photocatalysis,LEA pop20,56.23624999999777
51,q2_photocatalysis,LEA pop50,141.6541250000023
51,q2_photocatalysis,LEA pop100,295.9065830000043
51,q2_photocatalysis,LEA iter20,28.531125000000657
51,q2_photocatalysis,LEA iter40,58.84804199999394
51,q2_photocatalysis,LEA iter100,147.96800000000587
51,q2_photocatalysis,LEA pool50,148.39862499999867
51,q2_photocatalysis,LEA pool200,142.00570900000287
51,q3_lightweight_storage,SemanticOnly,0.06387499999505053
51,q3_lightweight_storage,WeightedSum,0.09408299999336123
51,q3_lightweight_storage,MMR,2.8474169999981314
51,q3_lightweight_storage,RandomRepeated,0.13712499999485317
51,q3_lightweight_storage,LEA baseline,137.36170800000025
51,q3_lightweight_storage,LEA no diversity,120.40520799999399
51,q3_lightweight_storage,LEA no balance,84.14499999999236
51,q3_lightweight_storage,LEA no self-cleaning,83.80654200000492
51,q3_lightweight_storage,LEA pop20,56.87962499999344
51,q3_lightweight_storage,LEA pop50,142.09549999999638
51,q3_lightweight_storage,LEA pop100,285.6779590000116
51,q3_lightweight_storage,LEA iter20,28.99045899999919
51,q3_lightweight_storage,LEA iter40,58.63658399999849
51,q3_lightweight_storage,LEA iter100,144.34249999999338
51,q3_lightweight_storage,LEA pool50,123.45191700001124
51,q3_lightweight_storage,LEA pool200,121.69366700000239
51,q4_balanced_discovery,SemanticOnly,0.04916700000023866
51,q4_balanced_discovery,WeightedSum,0.08479099999192385
51,q4_balanced_discovery,MMR,1.802166999993915
51,q4_balanced_discovery,RandomRepeated,0.07583299999680548
51,q4_balanced_discovery,LEA baseline,118.26054200000158
51,q4_balanced_discovery,LEA no diversity,107.82241600000475
51,q4_balanced_discovery,LEA no balance,95.3668749999963
51,q4_balanced_discovery,LEA no self-cleaning,84.733834000005
51,q4_balanced_discovery,LEA pop20,56.76345799999183
51,q4_balanced_discovery,LEA pop50,141.31150000000048
51,q4_balanced_discovery,LEA pop100,294.350209000001
51,q4_balanced_discovery,LEA iter20,29.765249999996968
51,q4_balanced_discovery,LEA iter40,58.817666999999574
51,q4_balanced_discovery,LEA iter100,146.35862499999064
51,q4_balanced_discovery,LEA pool50,122.79304100000843
51,q4_balanced_discovery,LEA pool200,149.213374999988
51,q5_insulating_frameworks,SemanticOnly,0.054792000000247754
51,q5_insulating_frameworks,WeightedSum,0.08687500000803539
51,q5_insulating_frameworks,MMR,1.8160830000084616
51,q5_insulating_frameworks,RandomRepeated,0.07204199999932825
51,q5_insulating_frameworks,LEA baseline,118.26737500000206
51,q5_insulating_frameworks,LEA no diversity,107.44262499999024
51,q5_insulating_frameworks,LEA no balance,92.24895799999899
51,q5_insulating_frameworks,LEA no self-cleaning,83.94333300000767
51,q5_insulating_frameworks,LEA pop20,55.83537500000091
51,q5_insulating_frameworks,LEA pop50,142.08166699999936
51,q5_insulating_frameworks,LEA pop100,288.95287499999256
51,q5_insulating_frameworks,LEA iter20,29.193375000005517
51,q5_insulating_frameworks,LEA iter40,58.824125000001004
51,q5_insulating_frameworks,LEA iter100,141.87191700000312
51,q5_insulating_frameworks,LEA pool50,131.896832999999
51,q5_insulating_frameworks,LEA pool200,132.64837500000226
