query_id,query,method,metric,mean,sd,min,max,n
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,missing_band_gap_top5,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,rel_at_5,0.8751666666666666,0.0,0.8751666666666666,0.8751666666666666,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,diversity,0.014997367011425126,1.4163957869901233e-18,0.014997367011425126,0.014997367011425128,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,unique_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,runtime_ms,2112.572595900002,47.73616189140574,2055.5319999999992,2225.325166999994,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,MMR,missing_band_gap_top5,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,rel_at_5,0.8751666666666666,0.0,0.8751666666666666,0.8751666666666666,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,diversity,0.014997367011425126,0.0,0.014997367011425126,0.014997367011425126,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,unique_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,runtime_ms,217.49184569999616,3.427791232345723,211.24670799997602,223.21845799999096,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,ParetoCrowding,missing_band_gap_top5,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,rel_at_5,0.7623666666666666,0.011593101396951525,0.7551666666666667,0.7791666666666667,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,ndcg_at_5,0.8328746846855022,0.014029603245379066,0.8245146242108996,0.8620660842915441,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,diversity,0.02322433146068547,0.006097770347531045,0.015891397357165778,0.03259677780540204,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,unique_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,runtime_ms,0.051675100007742,0.006151281720208428,0.04654200000686615,0.06475000000705222,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,Random,missing_band_gap_top5,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,rel_at_5,0.7551666666666667,0.0,0.7551666666666667,0.7551666666666667,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,SemanticOnly,ndcg_at_5,0.8245146242108996,0.0,0.8245146242108996,0.8245146242108996,10
