seed,query_id,query,method,candidate_pool_size,runtime_ms,rel_at_5,best_relevance,balance,diversity,unique_at_5,hypervolume_proxy,ndcg_at_5,mean_semantic_score,mean_band_gap_score,mean_density_score,mean_porosity_score,mean_stability_score,missing_band_gap_top5,catalog_coverage,top_k_stability_vs_pool100,retrieval_time_ms,reranking_time_ms,total_runtime_ms
42,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,101.21195900001112,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,101.21195900001112,101.21195900001112
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,76.88575000000242,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,76.88575000000242,76.88575000000242
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,82.53320800000097,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,82.53320800000097,82.53320800000097
43,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,97.88999999997827,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.0209541588865916,1.0,0.0192232620764162,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,97.88999999997827,97.88999999997827
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,76.99258299999201,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,76.99258299999201,76.99258299999201
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,85.16537500000254,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,85.16537500000254,85.16537500000254
44,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,98.87483400001429,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,98.87483400001429,98.87483400001429
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,78.57358300000783,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,78.57358300000783,78.57358300000783
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.55550000002177,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,84.55550000002177,84.55550000002177
45,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,97.70495800000845,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019759415127024255,1.0,0.01812720890011705,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,97.70495800000845,97.70495800000845
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,76.63954200000944,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,76.63954200000944,76.63954200000944
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.25429199999712,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,84.25429199999712,84.25429199999712
46,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,98.94850000000588,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,98.94850000000588,98.94850000000588
47,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,76.07354200001737,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.01931308059910807,1.0,0.017717743378245082,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,76.07354200001737,76.07354200001737
47,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,82.65349999999216,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.01931308059910807,1.0,0.017717743378245082,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,82.65349999999216,82.65349999999216
47,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,97.04541599998606,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.01931308059910807,1.0,0.017717743378245082,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,97.04541599998606,97.04541599998606
48,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,81.7331670000101,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,81.7331670000101,81.7331670000101
48,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,86.86970799999472,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,86.86970799999472,86.86970799999472
48,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,100.03708299998948,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,100.03708299998948,100.03708299998948
49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,77.1431249999921,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953194,1.0,0.012230311950957076,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,77.1431249999921,77.1431249999921
49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.41799999999944,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953194,1.0,0.012230311950957076,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,84.41799999999944,84.41799999999944
49,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,119.70316599999364,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.013331551056953194,1.0,0.012230311950957076,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,119.70316599999364,119.70316599999364
50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,50,78.610249999997,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,78.610249999997,78.610249999997
50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,100,84.33149999999046,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,84.33149999999046,84.33149999999046
50,q3_lightweight_storage,lightweight gas storage MOFs with low density,LEA,200,104.91079199999831,0.9173960253168174,0.9173960253168174,0.8824679809149691,0.019313080599108072,1.0,0.017717743378245086,1.0,0.7285714285714285,1.0,1.0,0.0,1.0,0,0.00024543491066169253,1.0,0.0,104.91079199999831,104.91079199999831
