query_id,query,method,metric,mean,sd,min,max,n
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,diversity,0.017575409595156084,3.657118196434064e-18,0.017575409595156088,0.017575409595156088,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GAT,runtime_ms,97.30778759999978,5.0813048595888555,93.63595800000013,110.03712499999807,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,diversity,0.004611486638896168,9.14279549108516e-19,0.0046114866388961675,0.0046114866388961675,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA + GraphSAGE,runtime_ms,98.5719500000009,4.473756350931085,94.69329099999868,109.47062500000015,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,ndcg_at_5,1.0,0.0,1.0,1.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,diversity,0.0,0.0,0.0,0.0,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no diversity,runtime_ms,93.30257070000057,3.146233112936923,90.53304100000048,100.9932920000054,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,rel_at_5,0.8751665499999998,0.0,0.8751665499999998,0.8751665499999998,10
q2_photocatalysis,photocatalytic MOFs with suitable band gaps,LEA no self-cleaning,ndcg_at_5,1.0,0.0,1.0,1.0,10
